,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1397,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Genki Sushi,-6.177479889275823,106.79030504728807,Sushi Restaurant
1398,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Tribeca Park,-6.177430683087883,106.790498958403,Park
1399,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Pullman Jakarta Central Park,-6.177832400757489,106.78965790748074,Hotel
1400,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Executive Lounge - Pullman Hotel,-6.178446240691622,106.78979102075495,Lounge
1401,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Central Park,-6.17709877707262,106.79123632071091,Shopping Mall
1402,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Collage,-6.178273240011525,106.78962741739339,Hotel Bar
1403,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Pizza é Birra,-6.176854436894686,106.79075818706302,Pizza Place
1404,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,CGV Cinemas,-6.177653406530921,106.79100203986307,Multiplex
1405,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Chung Gi Wa 청기와,-6.177991357953751,106.79092875900484,Korean Restaurant
1406,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Ikkudo Ichi,-6.177379704267766,106.79067177747638,Noodle House
1407,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Starbucks,-6.177974483940429,106.79013603878246,Coffee Shop
1408,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Omo! Chicken,-6.177218133048694,106.79071694901658,Fried Chicken Joint
1409,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Zen-O Healthy Family Reflexology & Massage,-6.17751548793635,106.78911733976535,Spa
1410,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Jun Njan,-6.1777502260433685,106.7910750224989,Seafood Restaurant
1411,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Häagen-Dazs,-6.177102426069029,106.79045263332131,Ice Cream Shop
1412,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Starbucks,-6.176810910905638,106.7909367669809,Coffee Shop
1413,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Carl's Jr.,-6.177396349358591,106.79097133085243,Fast Food Restaurant
1414,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Pull & Bear,-6.177126636107614,106.79108078314732,Clothing Store
1415,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Pepper Lunch,-6.177755793423058,106.79017060253055,Steakhouse
1416,TANJUNG DUREN SELATAN,-6.1791855,106.7895079992,Bunk,-6.177759962585094,106.78962449593949,Lounge
